"","p"
"23333",2e-04
"23334",0.000117647058823529
"23335",0.00611937866055513
"23336",0
"23337",0.0100946553446553
"23338",0
"23339",0.00211111111111111
"23340",0.00148888888888889
"23341",0.382420675239793
"23342",0.000444444444444444
"23343",0.00289500777000777
"23344",0
"23345",0.00287474747474748
"23346",0.0117525252525252
"23347",0
"23348",0.0133807708631238
"23349",0.000444444444444444
"23350",0.00080952380952381
"23351",0.00181212121212121
"23352",0
"23353",0.00278300865800866
"23354",0.094396691054044
"23355",0.0137568103465162
"23356",0
"23357",0
"23358",0.000222222222222222
"23359",0.11922882950383
"23360",0
"23361",0.000153846153846154
"23362",0.0142535353535353
"23363",0
"23364",0.000422222222222222
"23365",0
"23366",0
"23367",0
"23368",0.000666666666666667
"23369",0.0119250770471359
"23370",0.00310053361671009
"23371",0.0045262432012432
"23372",0.00801307907778496
"23373",0
"23374",0.00600523088023088
"23375",0.0100020487682252
"23376",0
"23377",0.0017042735042735
"23378",0
"23379",0
"23380",0.000222222222222222
"23381",0.00361515151515152
"23382",0
"23383",0.0204750230161995
"23384",0
"23385",0.000222222222222222
"23386",0.000777777777777778
"23387",0
"23388",0
"23389",0.0145011766011766
"23390",0
"23391",0.000266666666666667
"23392",0.0206156559127147
"23393",0
"23394",0.00115252525252525
"23395",0.143987515047732
"23396",0.00155555555555556
"23397",0.00223174603174603
"23398",0.00145808080808081
"23399",0.000117647058823529
"23400",0.00301944444444444
"23401",0.0198500166500166
"23402",0.000472222222222222
"23403",0.00170754604872252
"23404",0.00124444444444444
"23405",0
"23406",0
"23407",0
"23408",0.00639057886557887
"23409",0.00138888888888889
"23410",0
"23411",0
"23412",0.0323175850293497
"23413",0
"23414",0
"23415",0
"23416",0
"23417",0.0014029526029526
"23418",0.00187070707070707
"23419",0.00108888888888889
"23420",0.102588201908171
"23421",0.00360437977055624
"23422",0.00185225885225885
"23423",0.000222222222222222
"23424",0.00111111111111111
"23425",0
"23426",0
"23427",0
"23428",0.00521554801407743
"23429",0.00850629370629371
"23430",0.00123030303030303
"23431",0.000870588235294118
"23432",0.00243181818181818
"23433",0.000444444444444444
"23434",0.000266666666666667
"23435",0
"23436",0.00104848484848485
"23437",0
"23438",0.000822222222222222
"23439",0.00229292929292929
"23440",0.0156011459129106
"23441",0
"23442",0.00104848484848485
"23443",0.00356862745098039
"23444",0
"23445",0
"23446",0.000333333333333333
"23447",0.00108888888888889
"23448",0
"23449",0
"23450",0.00494252136752137
"23451",0.0319385963709493
"23452",0.00153333333333333
"23453",0.000811111111111111
"23454",0.00513208539826187
"23455",0.00399864710452946
"23456",0.00778262260615202
"23457",0.000457516339869281
"23458",0.00403030303030303
"23459",0
"23460",0.0130504706078235
"23461",0
"23462",0.000366666666666667
"23463",0.00865672905525846
"23464",0
"23465",0.000222222222222222
"23466",0.00608114630467572
"23467",0
"23468",0.00425098039215686
"23469",0.00188995726495726
"23470",0.0197097169170699
"23471",0.0342167094343565
"23472",0.00105555555555556
"23473",0.000381818181818182
"23474",0
"23475",0.0352735694044517
"23476",0.000626262626262626
"23477",2e-04
"23478",0
"23479",0.000222222222222222
"23480",0.00082051282051282
"23481",0.0013965811965812
"23482",0.000222222222222222
"23483",0.0016969696969697
"23484",0.0228369521001874
"23485",0.0172674643983467
"23486",0.404733020084491
"23487",0
"23488",0.00477878787878788
"23489",0.00153333333333333
"23490",0.00108003663003663
"23491",0.000666666666666667
"23492",0.00258181818181818
"23493",0.00806510466657526
"23494",0.000222222222222222
"23495",0.000222222222222222
"23496",0.00256666666666667
"23497",0.0144604447839742
"23498",0
"23499",0
"23500",0.00335314685314685
"23501",0.00388888888888889
"23502",0.00268844211344211
"23503",0.0150910883234413
"23504",0
"23505",0.0151746526349467
"23506",0.00669991087344028
"23507",0.00386963755199049
"23508",0.0093075258075258
"23509",0.00140142602495544
"23510",0.0014
"23511",0.000222222222222222
"23512",0.00155555555555556
"23513",0.000222222222222222
"23514",0.000388888888888889
"23515",0.0177278766984649
"23516",0.00177777777777778
"23517",0.000222222222222222
"23518",0
"23519",0.00871923109570169
"23520",0.00352777777777778
"23521",4e-04
"23522",0.000333333333333333
"23523",0.000222222222222222
"23524",0.000117647058823529
"23525",0
"23526",0
"23527",0
"23528",0.00771004159239453
"23529",0.127195253465145
"23530",0
"23531",0.0110210372960373
"23532",0
"23533",0.0203094039517414
"23534",0.0126887636872931
"23535",0
"23536",0.00243315377433024
"23537",0.000444444444444444
"23538",0.00195555555555556
"23539",0
"23540",0.0253420323140911
"23541",0
"23542",0.0176959574738986
"23543",0.0242460505181093
"23544",0.000166666666666667
"23545",0.00133333333333333
"23546",0.00246666666666667
"23547",0.0131254103739398
"23548",0
"23549",0.0201491893727188
"23550",0.00534519140989729
"23551",0.0057
"23552",0
"23553",0
"23554",0
"23555",0.000888888888888889
"23556",0.0281042336748219
"23557",0.00151515151515152
"23558",0.00960842425548308
"23559",0.0187679986679986
"23560",0.00152871572871573
"23561",0.000507936507936508
"23562",0.000604040404040404
"23563",0
"23564",0.00173333333333333
"23565",0
"23566",0.00148717948717949
"23567",0
"23568",0
"23569",0.00612129063746711
"23570",0.000117647058823529
"23571",0.00160546642899584
"23572",0
"23573",0
"23574",0
"23575",0.0387175649513885
"23576",0.000644444444444444
"23577",0.0026469696969697
"23578",0.00065
"23579",0.00221367521367521
"23580",0.000622222222222222
"23581",0.042363013783602
"23582",0.0075968142968143
"23583",0.000222222222222222
"23584",0.00283760683760684
"23585",0.00621486291486292
"23586",0
"23587",0.0102264620999915
"23588",0
"23589",0.0170780263853793
"23590",0.00582859362859363
"23591",4e-04
"23592",0
"23593",0.13023810764399
"23594",0.00850502993738288
"23595",0.00286608946608947
"23596",0.00100769230769231
"23597",0.0303527361527361
"23598",0
"23599",2e-04
"23600",0
"23601",0.0121064518814519
"23602",0
"23603",0.00105555555555556
"23604",0.0253782082296788
"23605",0.00157598039215686
"23606",0
"23607",0.000666666666666667
"23608",0
"23609",0.0314807551925199
"23610",0.0132348620333914
"23611",0.00541356421356421
"23612",0.0253885513179631
"23613",0.00266307189542484
"23614",0.0186711595593949
"23615",0.00342269756387403
"23616",0.00899292929292929
"23617",0
"23618",0
"23619",0
"23620",0.023346124627007
"23621",0.000422222222222222
"23622",0.0333306551291845
"23623",0.0602485932368285
"23624",0.00136406926406926
"23625",0
"23626",0.00090510878010878
"23627",0
"23628",0.00151111111111111
"23629",0.000181818181818182
"23630",0.0125965709127474
"23631",0.00080952380952381
"23632",0.00193683897801545
"23633",0.010947106488283
"23634",0.00162923351158645
"23635",0.00466349092084386
"23636",0.0982929049708462
"23637",0
"23638",0.000222222222222222
"23639",0
"23640",0.00896971916971917
"23641",8e-04
"23642",0.045867595149948
"23643",0.0802490679255385
"23644",0.00262222222222222
"23645",0.0010867668279433
"23646",2e-04
"23647",0.000598290598290598
"23648",0.00104444444444444
"23649",0.000666666666666667
"23650",0.0389158766070531
"23651",0
"23652",0
"23653",0.0706400196209019
"23654",0.0018969696969697
"23655",0.00196605975723623
"23656",0
"23657",0.0253721610089257
"23658",0.0032
"23659",0.00390122655122655
"23660",0.00284444444444445
"23661",8e-04
"23662",0
"23663",0
"23664",0.000458333333333333
"23665",0.000222222222222222
"23666",0.00203578643578644
"23667",0.000626262626262626
"23668",0.000444444444444444
"23669",0.000266666666666667
"23670",0
"23671",0.00466773504273504
"23672",0.0105518556606792
"23673",5e-04
"23674",0.000222222222222222
"23675",0.000888888888888889
"23676",0.00128888888888889
"23677",0
"23678",0
"23679",0.00580879839115133
"23680",0
"23681",0
"23682",0.00101111111111111
"23683",0.000770707070707071
"23684",0.00786113853466795
"23685",0.000444444444444444
"23686",0.000222222222222222
"23687",0.00116666666666667
"23688",0.00766767676767677
"23689",0
"23690",0.0106179292929293
"23691",0.000666666666666667
"23692",0.00206060606060606
"23693",0.0613932160976278
"23694",0.00800941558441558
"23695",0
"23696",0.0032
"23697",0.0042040404040404
"23698",0.0090047064047064
"23699",0.000444444444444444
"23700",0.000363636363636364
"23701",0.0111084758378876
"23702",0.000222222222222222
"23703",0
"23704",0.000222222222222222
"23705",0.00450637140637141
"23706",0
"23707",0
"23708",0.00114285714285714
"23709",0.00257575757575758
"23710",0.0859943776811423
"23711",0.00603790735408383
"23712",0.0024040404040404
"23713",0.000444444444444444
"23714",0.00764646464646465
"23715",0.00246349206349206
"23716",0.00111111111111111
"23717",0.000547222222222222
"23718",0.000844444444444444
"23719",0
"23720",0.000585858585858586
"23721",0
"23722",2e-04
"23723",0
"23724",0.0143441013235131
"23725",0.00788888888888889
"23726",0
"23727",0.000975468975468976
"23728",0.00864979628214922
"23729",0.00130217086834734
"23730",0.00157070707070707
"23731",0
"23732",0.00762466879525703
"23733",0.00254141414141414
"23734",0.00170833333333333
"23735",0
"23736",0.0118247531879885
"23737",0.00299551167786462
"23738",0.00260808080808081
"23739",0.0227330233491998
"23740",0.00325662393162393
"23741",0
"23742",0
"23743",0
"23744",0.000444444444444444
"23745",0.103754212488578
"23746",0.000222222222222222
"23747",0.0016984126984127
"23748",0.00155555555555556
"23749",0
"23750",0.00747526607379549
"23751",0.00363053613053613
"23752",0.00117460317460317
"23753",0.000422222222222222
"23754",0.00190849673202614
"23755",0.000562091503267974
"23756",0.000466666666666667
"23757",0.0053615226276991
"23758",0
"23759",0
"23760",0.0450686109641992
"23761",0.000181818181818182
"23762",0.000222222222222222
"23763",0.000752136752136752
"23764",0.0685530103883044
"23765",0
"23766",2e-04
"23767",0
"23768",0.000444444444444444
"23769",0.0259081740155269
"23770",0
"23771",0.000142857142857143
"23772",0.00959207459207459
"23773",0.012203211494388
"23774",0
"23775",0.00774946524064171
"23776",0.000444444444444444
"23777",0
"23778",0.00542056729819888
"23779",0
"23780",0.0205741834962423
"23781",0.00411445221445221
"23782",0
"23783",0.0067650623885918
"23784",0
"23785",0
"23786",0.00868029323617559
"23787",0.00988432205049852
"23788",0.00551451048951049
"23789",0
"23790",0.0057902966314731
"23791",0.0220373900609195
"23792",0.0159884819428937
"23793",0.00477979797979798
"23794",0.00755324675324675
"23795",0
"23796",2e-04
"23797",2e-04
"23798",0
"23799",0.0090564043799338
"23800",0.0156213200198494
"23801",0.00982569783158018
"23802",0.011163301078007
"23803",0.00111111111111111
"23804",0.000444444444444444
"23805",0.000222222222222222
"23806",0.0878084010760481
"23807",0.000142857142857143
"23808",4e-04
"23809",0.00229084967320261
"23810",0.00135959595959596
"23811",0.00447303807303807
"23812",0.0643984646072881
"23813",0.000117647058823529
"23814",0.0149082716303305
"23815",0.0350473691341338
"23816",0
"23817",0.0543694808459514
"23818",0.00051764705882353
"23819",0
"23820",0
"23821",0.00424227994227994
"23822",0.00200808080808081
"23823",0.0140440115440115
"23824",0.0103265786501081
"23825",0.00963674985145573
"23826",0.249864958734077
"23827",0.00154125286478228
"23828",0.00354551282051282
"23829",0.00348147653000594
"23830",0.000222222222222222
"23831",0
"23832",0.010331269547446
"23833",0.00369357309357309
"23834",0
"23835",0.0307271782139429
"23836",0
"23837",0.00590632227249874
"23838",0
"23839",0.00124444444444444
"23840",0.00821307189542484
"23841",0
"23842",0
"23843",0.16071650734886
"23844",0.000507936507936508
"23845",0.012044733044733
"23846",0.00269206349206349
"23847",0.000731746031746032
"23848",0
"23849",0
"23850",0
"23851",0.128479078068475
"23852",0.00703076449694097
"23853",0.00153333333333333
"23854",0
"23855",0
"23856",0.000222222222222222
"23857",0.0108000868412633
"23858",0.0035969463542993
"23859",0
"23860",0.782060517913459
"23861",0.000461538461538462
"23862",0
"23863",7e-04
"23864",0.00919258127493421
"23865",0.0637899662429074
"23866",0.0432848173068761
"23867",0.000355555555555556
"23868",0.173187683884743
"23869",0.00282777777777778
"23870",0.00158333333333333
"23871",0
"23872",0.00246237373737374
"23873",0.0315147793383087
"23874",0.00347435897435897
"23875",0
"23876",0
"23877",0.000381818181818182
"23878",0.00487791273054431
"23879",0
"23880",0.00142222222222222
"23881",0.00350217086834734
"23882",0.0131629827688651
"23883",0
"23884",0.00395959595959596
"23885",0.00523785822021116
"23886",0.00177777777777778
"23887",0.00799110856463798
"23888",0.00227264957264957
"23889",0
"23890",0.000363636363636364
"23891",0.000666666666666667
"23892",0
"23893",0.451649843783667
"23894",0.0102983604630663
"23895",0.0116192820251644
"23896",0.00376550116550117
"23897",0.000888888888888889
"23898",0
"23899",0.00256959706959707
"23900",0.00215959595959596
"23901",0
"23902",0
"23903",0
"23904",0
"23905",0.0153466577540107
"23906",0
"23907",0.00288951048951049
"23908",0.394268152109329
"23909",0.00124848484848485
"23910",0.000222222222222222
"23911",0
"23912",0.000317647058823529
"23913",0.129208015513898
"23914",0.0178771756021756
"23915",0.000444444444444444
"23916",0.0172859348168172
"23917",0.000583333333333333
"23918",0.0130012921718804
"23919",0
"23920",0
"23921",0
"23922",0
"23923",0.00190940170940171
"23924",0.00098989898989899
"23925",0.00817810881928529
"23926",0.000363636363636364
"23927",0
"23928",0.000117647058823529
"23929",0.0256625097125097
"23930",0.0375423820847195
"23931",0.00103174603174603
"23932",0
"23933",0.0347880036630036
"23934",0
"23935",0.000333333333333333
"23936",0
"23937",0.130189747378525
"23938",0
"23939",0.0496122932622932
"23940",0.0214888108623403
"23941",0.000733333333333333
"23942",0.000222222222222222
"23943",0
"23944",0.00122222222222222
"23945",0.0255891531670943
"23946",0
"23947",0.0783982213864567
"23948",0
"23949",0
"23950",0
"23951",0
"23952",0
"23953",0.000888888888888889
"23954",0.00103030303030303
"23955",0.0954512149615092
"23956",0
"23957",0.000333333333333333
"23958",0.00329062049062049
"23959",0.00231919191919192
"23960",0
"23961",0
"23962",0.00214224664224664
"23963",0.0527061990297284
"23964",0.000555555555555556
"23965",0.0195145395454219
"23966",0.00255555555555556
"23967",0.140771273497744
"23968",0.00802209114414997
"23969",0
"23970",0.0028
"23971",0.00080952380952381
"23972",0.000444444444444444
"23973",0
"23974",0.00364848484848485
"23975",0.00886785714285715
"23976",0.00882968110321052
"23977",0.0033979797979798
"23978",0.00435003770739065
"23979",0.0268332957891781
"23980",0.00484090909090909
"23981",0.00979782260223437
"23982",0.00725026607379549
"23983",0.00124183006535948
"23984",0.000804040404040404
"23985",0.000888888888888889
"23986",0.0544550168785462
"23987",0
"23988",0.00173535353535354
"23989",0
"23990",0.000222222222222222
"23991",0.0016984126984127
"23992",0
"23993",0.000472222222222222
"23994",0.204299035931389
"23995",0.0563557132410073
"23996",0.00155555555555556
"23997",0.00453650793650794
"23998",0.0114183726404315
"23999",0.00982410922410922
"24000",0.000444444444444444
"24001",0
"24002",0.000815384615384615
"24003",0
"24004",0.00989090909090909
"24005",0.000952380952380952
"24006",0.0017948717948718
"24007",0
"24008",0.000222222222222222
"24009",0.00405555555555556
"24010",0.0115166758078523
"24011",0.0679630452880453
"24012",0
"24013",0.00158376068376068
"24014",0
"24015",0.639774150196209
"24016",0.000694444444444444
"24017",0.00340574229691877
"24018",0.00273679653679654
"24019",0
"24020",0.00223293650793651
"24021",0
"24022",0.00304848484848485
"24023",0.00303737373737374
"24024",0.0037982905982906
"24025",0.00582688422688423
"24026",0
"24027",0.00768102453102453
"24028",0
"24029",0.0014
"24030",0.00871112368024133
"24031",0.00699665546871429
"24032",0.00124183006535948
"24033",0
"24034",0.00394141414141414
"24035",0.00185
"24036",0.000888888888888889
"24037",0
"24038",0.0487125369728311
"24039",0.978355087722734
"24040",0
"24041",0.000622222222222222
"24042",0.00257777777777778
"24043",0.00124444444444444
"24044",0
"24045",0
"24046",0.000444444444444444
"24047",0.000976190476190476
"24048",0.0022010101010101
"24049",0.00899093651446593
"24050",0.00100653594771242
"24051",0.00846147186147186
"24052",0.00177777777777778
"24053",0.00163347763347763
"24054",0.000577777777777778
"24055",0.000852525252525252
"24056",0
"24057",0
"24058",0.00111111111111111
"24059",0.00949162194015135
"24060",0.00824175350792998
"24061",0.000581818181818182
"24062",0.0043843137254902
"24063",0.0045050505050505
"24064",0
"24065",0
"24066",0
"24067",0.00545971250971251
"24068",0.00416192696192696
"24069",0.00478824786324786
"24070",0
"24071",0.0745945606680901
"24072",0
"24073",0.0106659090909091
"24074",0
"24075",0.000444444444444444
"24076",0.000444444444444444
"24077",0.0040241563991564
"24078",0
"24079",0.000222222222222222
"24080",0
"24081",0.0635372341710577
"24082",0.00377619047619048
"24083",0.00236596736596737
"24084",0
"24085",0.000888888888888889
"24086",0
"24087",0.0150413003663004
"24088",0.00103030303030303
"24089",0.000622222222222222
"24090",0.00646504410622058
"24091",0.000222222222222222
"24092",0.000222222222222222
"24093",0.0033072810230705
"24094",0
"24095",0.971413311851547
"24096",0
"24097",0.0495036522301228
"24098",0.000339869281045752
"24099",0
"24100",0.00527522281639929
"24101",0
"24102",0
"24103",0.00862480460715755
"24104",0
"24105",0.00142875816993464
"24106",0.00763233318968613
"24107",0.00229292929292929
"24108",0
"24109",0.0184289871892813
"24110",0.000644444444444444
"24111",0.0108686271245095
"24112",0
"24113",0.000444444444444444
"24114",0.00108888888888889
"24115",0.00408085248085248
"24116",0.000666666666666667
"24117",0.0948767040149394
"24118",0.00721760461760462
"24119",0.000485714285714286
"24120",0.00177777777777778
"24121",0.000222222222222222
"24122",0.0288306450085862
"24123",0.0383666684622567
"24124",0.000222222222222222
"24125",0
"24126",0
"24127",0.0068306043629573
"24128",0.00167427099044746
"24129",0
"24130",0.00717344877344877
"24131",0.000365079365079365
"24132",0.000715151515151515
"24133",4e-04
"24134",0.000363636363636364
"24135",0.00122222222222222
"24136",0.015757816040169
"24137",0
"24138",0.208259732097968
"24139",0.0016517316017316
"24140",0.00526767676767677
"24141",0.0611710056283585
"24142",0.000444444444444444
"24143",0.000444444444444444
"24144",0.000707936507936508
"24145",0.000812121212121212
"24146",0.011504797979798
"24147",0.0356395029806794
"24148",0.00453970473970474
"24149",0.00124444444444444
"24150",0
"24151",0.0053982905982906
"24152",0.000577777777777778
"24153",0.00292168746286393
"24154",0.00237003519356461
"24155",0
"24156",0.0232756875477464
"24157",0.000644444444444444
"24158",0.000666666666666667
"24159",0.00351683316683317
"24160",0.00938284183137124
"24161",0.00379371184371184
"24162",0
"24163",0
"24164",0
"24165",0.016259965034965
"24166",0.00601631424131424
"24167",0
"24168",0
"24169",0
"24170",0
"24171",0.00168888888888889
"24172",0.0132077672327672
"24173",0.0620246185531015
"24174",0
"24175",2e-04
"24176",0.00396288156288156
"24177",0
"24178",0
"24179",0
"24180",6e-04
"24181",0
"24182",0
"24183",0.0042039405039405
"24184",0.0336140292713822
"24185",0.000666666666666667
"24186",0.066418657323069
"24187",0
"24188",0
"24189",0.0080906629318394
"24190",0
"24191",0.000222222222222222
"24192",0.000153846153846154
"24193",0.00660886580739522
"24194",0
"24195",2e-04
"24196",0
"24197",0.000848484848484848
"24198",0.00371579531579532
"24199",0.00781747304982599
"24200",0.00209292929292929
"24201",0.000307692307692308
"24202",0.0219369341442871
"24203",0.00943633588633589
"24204",0.000444444444444444
"24205",0.00373529411764706
"24206",0.00152168746286393
"24207",0
"24208",0.065041173154331
"24209",0.000222222222222222
"24210",0.00828813131313131
"24211",0.00110769230769231
"24212",0
"24213",0
"24214",0.0298954847440141
"24215",0
"24216",2e-04
"24217",0.0120487373737374
"24218",0.0263824490868608
"24219",0.00157171717171717
"24220",0.000222222222222222
"24221",0
"24222",0.000844444444444444
"24223",0.483404272550635
"24224",0.00701711229946524
"24225",4e-04
"24226",0.0116201001612766
"24227",0.00674545454545455
"24228",0.000453311394487865
"24229",0
"24230",0
"24231",0.00233737373737374
"24232",0.00176507936507937
"24233",0
"24234",0.00149090909090909
"24235",0.00108888888888889
"24236",0.00273737373737374
"24237",2e-04
"24238",0
"24239",0.00145555555555556
"24240",0.00458055555555556
"24241",0.0166172670466788
"24242",0.000222222222222222
"24243",0
"24244",0
"24245",0
"24246",0.000117647058823529
"24247",0.159959278750146
"24248",0.000285714285714286
"24249",0.721670011850895
"24250",0
"24251",0
"24252",0.114003559838854
"24253",0.00145882352941176
"24254",0
"24255",0.0973419102139691
"24256",0
"24257",0.0354241735388794
"24258",0.000444444444444444
"24259",0.0233623376623376
"24260",0.00183434343434343
"24261",0.000666666666666667
"24262",0.00371981351981352
"24263",0.0466425278539829
"24264",0.00553127983127983
"24265",0.0141244340626693
"24266",0.00078010878010878
"24267",0.000347222222222222
"24268",0.0106724386724387
"24269",0
"24270",0.0562978320269341
"24271",0
"24272",0.0173305638805639
"24273",0.000222222222222222
"24274",0
"24275",0.00207474747474747
"24276",0.000267857142857143
"24277",0.00425770944741533
"24278",0
"24279",0.000866666666666667
"24280",0.00758282828282828
"24281",0.0240162703309762
"24282",0.000222222222222222
"24283",0
"24284",0
"24285",0.102755310375899
"24286",0.0999831014101139
"24287",0.000694444444444444
"24288",0.00788542340012928
"24289",0.0507401986901986
"24290",0.0232481134448627
"24291",0.000181818181818182
"24292",0.367706326516621
"24293",0.00130793650793651
"24294",0
"24295",0.0152244893994894
"24296",0.0163983180218474
"24297",0.000888888888888889
"24298",0
"24299",0.000844444444444444
"24300",0.00729088411588412
"24301",0.00547977251506663
"24302",0.000266666666666667
"24303",0.000404040404040404
"24304",0.000222222222222222
"24305",0.00328023088023088
"24306",0.00103030303030303
"24307",0
"24308",0.0047762432012432
"24309",0.000222222222222222
"24310",0.0056024531024531
"24311",0.0182534287607817
"24312",0.0194953773350832
"24313",0.0526321817071817
"24314",0
"24315",0.000542857142857143
"24316",0
"24317",4e-04
"24318",0.00266666666666667
"24319",0.000666666666666667
"24320",0.000444444444444444
"24321",0.375622090164737
"24322",0.00111111111111111
"24323",0.0905812102929751
"24324",0.00176666666666667
"24325",0.00260952380952381
"24326",0
"24327",0
"24328",0
"24329",0
"24330",0.00899768450503745
"24331",0.404975061539768
"24332",0.0134834861217214
"24333",0
"24334",0.928210223273459
"24335",0.935217485945427
"24336",0.00565028011204482
"24337",0.0454318668259844
"24338",0
"24339",0
"24340",0.0129033404503993
"24341",0
"24342",0
"24343",0
"24344",0.00773634976134976
"24345",0.000222222222222222
"24346",0.00202164502164502
"24347",0.00889969638204932
"24348",0.00478181818181818
"24349",0.0624767725738314
"24350",0.0102488274797098
"24351",0.00111666666666667
"24352",0.00348686868686869
"24353",0
"24354",0.00292567155067155
"24355",0.0254839518324812
"24356",0.000804040404040404
"24357",0.0060468253968254
"24358",0.000888888888888889
"24359",0
"24360",0.000644444444444444
"24361",0.00338300392418039
"24362",0.00353277833277833
"24363",0.00173333333333333
"24364",0
"24365",0.00111111111111111
"24366",0.00269962863933452
"24367",0.00417866577866578
"24368",0.00722222222222222
"24369",0.00105555555555556
"24370",0
"24371",0
"24372",0.117903079436903
"24373",0.00204506604506605
"24374",0.0100940179101944
"24375",0
"24376",0.103548782426724
"24377",0.00599542483660131
"24378",0.00250808080808081
"24379",0.00157619047619048
"24380",0.00209166666666667
"24381",0.000222222222222222
"24382",0.186962711634771
"24383",0.000222222222222222
"24384",0.000222222222222222
"24385",0.000363636363636364
"24386",0.00306349206349206
"24387",0
"24388",0
"24389",0.000604040404040404
"24390",0
"24391",0.000222222222222222
"24392",0.00892223136340784
"24393",0.0137657205539558
"24394",0
"24395",0.114609200440083
"24396",0
"24397",0
"24398",0
"24399",0.00494563492063492
"24400",0
"24401",0.00804416106769048
"24402",0.299446666731961
"24403",0.0480759986745281
"24404",0.00771307189542484
"24405",0.00164848484848485
"24406",0.000444444444444444
"24407",0
"24408",0.00725505050505051
"24409",0.00151111111111111
"24410",0.0184881956279015
"24411",0.00271111111111111
"24412",2e-04
"24413",0
"24414",0.0280758080155139
"24415",0
"24416",0.000588888888888889
"24417",0
"24418",0.0638371391680215
"24419",0
"24420",0.000222222222222222
"24421",0.000222222222222222
"24422",0.000644444444444444
"24423",0
"24424",0
"24425",0.00519575147075147
"24426",0.00637214452214452
"24427",0.00116944444444444
"24428",0
"24429",0.000153846153846154
"24430",0.000222222222222222
"24431",0
"24432",0.00093015873015873
"24433",0
"24434",0.00391515151515151
"24435",0
"24436",0.0578511971688442
"24437",0.00883516254986843
"24438",0.034393931395402
"24439",0.00111111111111111
"24440",0
"24441",0
"24442",0
"24443",0.0260360012106916
"24444",0.00215555555555556
"24445",0.00483669467787115
"24446",0
"24447",0.0013922502334267
"24448",0.0176129511011864
"24449",0.0027770202020202
"24450",0.00583666072489602
"24451",0.000222222222222222
"24452",0.0253007108904168
"24453",0.00552308802308802
"24454",0.000222222222222222
"24455",0.00619403374403375
"24456",0.060152924199983
"24457",0.000644444444444444
"24458",0.0131349372849373
"24459",0.000933333333333333
"24460",0.00111111111111111
"24461",0.0161584833467186
"24462",0.017699866146925
"24463",0.0044213924963925
"24464",0.00410309184279773
"24465",0.009794656650539
"24466",0
"24467",0.0301951375421963
"24468",0.011595391536568
"24469",0.00116666666666667
"24470",0.00348003108003108
"24471",0.0165556892453951
"24472",0
"24473",0.00613884416237358
"24474",0.00104444444444444
"24475",0.00111111111111111
"24476",0.00183611111111111
"24477",0.00453823953823954
"24478",0.0074887870299635
"24479",0.00325473219590867
"24480",0.0171484848484848
"24481",0.000822222222222222
"24482",0.0199476738947327
"24483",0.000666666666666667
"24484",0
"24485",0
"24486",0.0300148865840042
"24487",0.000922385620915033
"24488",2e-04
"24489",0.000222222222222222
"24490",0.00575751633986928
"24491",0.0297680466592231
"24492",0
"24493",0.000133333333333333
"24494",0
"24495",0
"24496",0.000222222222222222
"24497",0.00331475468975469
"24498",0.000666666666666667
"24499",0.000222222222222222
"24500",0
"24501",0.0481304572878102
"24502",0
"24503",0.00183838383838384
"24504",0.000117647058823529
"24505",0.00282516339869281
"24506",0
"24507",0
"24508",0
"24509",0
"24510",0.0129742424242424
"24511",0
"24512",0.0107821286556581
"24513",0.000444444444444444
"24514",0.00288865754128912
"24515",0
"24516",0
"24517",0.00253986928104575
"24518",0.0162026575935245
"24519",0
"24520",0.0115171429877312
"24521",0.00145252525252525
"24522",0.00627119824619825
"24523",0.000403846153846154
"24524",0.000333333333333333
"24525",0.000844444444444444
"24526",0.00234273504273504
"24527",0
"24528",0.00567474747474748
"24529",0.000181818181818182
"24530",0
"24531",0.00144568372803667
"24532",0.0113708624708625
"24533",0.0252289191200956
"24534",0.0329028538455009
"24535",0.00219222999222999
"24536",0
"24537",0
"24538",0.41636396071249
"24539",0
"24540",0.0030275974025974
"24541",0
"24542",0
"24543",0.014129304029304
"24544",0.0765538265655913
"24545",0.0314686121068474
"24546",0.0305061774826481
"24547",0
"24548",0.00418888888888889
"24549",0.26784973049826
"24550",0.0210389582639582
"24551",0.00164213564213564
"24552",0
"24553",2e-04
"24554",0.111415767239297
"24555",0.022419055617585
"24556",0.000363636363636364
"24557",0.000622222222222222
"24558",0
"24559",0.0380553967274555
"24560",0.0173558048160989
"24561",0
"24562",0.00117619047619048
"24563",0.0666063167224932
"24564",0.0292340478149302
"24565",0.00129775583893231
"24566",0
"24567",0.0023
"24568",0.02176480121186
"24569",0
"24570",0
"24571",0.00227299889652831
"24572",0.00630640437993379
"24573",0.00537979797979798
"24574",0.00253333333333333
"24575",0.000955555555555556
"24576",0.00475129315129315
"24577",0
"24578",0.0147761573393926
"24579",0.0637566857978622
"24580",0
"24581",0
"24582",0
"24583",0.00123737373737374
"24584",0
"24585",0.000317647058823529
"24586",0.000422222222222222
"24587",0.00362626262626263
"24588",0.00215555555555556
"24589",0.000428571428571429
"24590",0.00137142857142857
"24591",0
"24592",0
"24593",0.00101960784313725
"24594",0.00946559159794454
"24595",0.00123995726495726
"24596",0.00575252525252525
"24597",0
"24598",0
"24599",0
"24600",0.000650793650793651
"24601",0.00131111111111111
"24602",0
"24603",0.0483971647633412
"24604",0.000942929292929293
"24605",0.000622222222222222
"24606",0.00308863636363636
"24607",0.00159722222222222
"24608",0
"24609",0.00177777777777778
"24610",0.000222222222222222
